,CustomerID,probability_churn
104,3774-VBNXY,0.0035155189585591036
105,6217-KDYWC,0.00011764705882352942
106,3146-MSEGF,0.027807323361267552
107,1095-WGNGG,0.17635547701746357
108,2636-SJDOU,0.1440751320774581
109,1131-QQZEB,0.00114230641409106
110,5716-EZXZN,0.0666964824638199
111,6837-BJYDQ,0.06012744070652741
112,6440-DKQGE,0.16985412603930197
113,3466-BYAVD,0.058778619998063
114,3780-YVMFA,0.18599794055264987
115,1679-JRFBR,0.07015742042302965
116,9073-ZZIAY,0.02190678101281404
117,3077-RSNTJ,0.0715703296107493
118,6551-GNYDG,0.15297321528225585
119,9167-APMXZ,0.6485959604340832
120,2749-CTKAJ,0.011865071918957167
121,6371-NZYEG,0.03942819153643077
122,7554-NEWDD,0.05876707257261879
123,8992-VONJD,0.2353278379475716
124,4482-EWFMI,0.7984425287970656
125,4648-YPBTM,0.020979715222572103
126,2907-ILJBN,0.05271582971569446
127,6345-FZOQH,0.0013647663071391885
128,5997-OPVFA,0.004924829349153953
129,1159-WFSGR,0.09862360667195298
130,7654-YWJUF,0.13573233068117008
131,6727-IOTLZ,0.06182429617433837
132,5918-VUKWP,0.044990037635270236
133,1744-JHKYS,0.21039235727619027
134,5947-SGKCL,0.14661163471951094
135,3712-PKXZA,0.023670255494695383
136,6582-OIVSP,0.7541544870933157
137,5524-KHNJP,0.1231104580135063
138,4827-USJHP,0.3430684663194907
139,8167-GJLRN,0.5783705239369852
140,0956-SYCWG,0.058172108779494636
141,8017-UVSZU,0.26403897645717883
142,7100-FQPRV,0.1791045896204932
143,2984-RGEYA,0.0007937112184370409
144,9680-NIAUV,0.004783353416343106
145,2146-EGVDT,0.0
146,2604-IJPDU,0.3668344046708013
147,9178-JHUVJ,0.0
148,6168-YBYNP,0.4250835477611363
149,7255-SSFBC,0.01832997543388638
150,3645-DEYGF,0.3374591299789644
151,9323-HGFWY,0.305050346469265
152,8544-GOQSH,0.45460092252508205
153,3363-DTIVD,0.02218416900222601
154,7018-WBJNK,0.31488295946936584
155,9142-KZXOP,0.39021421322512323
156,7674-YTAFD,0.14505180277463922
157,6348-SNFUS,0.022831768781824302
158,1347-KTTTA,0.1775675002015538
159,4195-NZGTA,0.8013972328398781
160,7157-SMCFK,0.0008421052631578947
161,4709-LKHYG,0.02335151456654408
162,2504-DSHIH,0.8443663017818896
163,0699-NDKJM,0.11581423925241668
164,9286-BHDQG,0.039250367710895726
165,0230-WEQUW,0.06087499131740801
166,2040-LDIWQ,0.05717994320364729
167,6496-JDSSB,0.7783120705274609
168,4443-EMBNA,0.00030309072781655035
169,6469-MRVET,0.15310659971122983
170,5961-VUSRV,0.1080089204950123
171,6778-JFCMK,0.04254123339557382
172,6341-JVQGF,0.1078122191640171
173,4811-JBUVU,0.47543315820814447
174,0945-TSONX,0.0058247582744262675
175,2651-ZCBXV,0.17352408221538668
176,3316-UWXUY,0.1526027004168809
177,7083-MIOPC,0.00023545150501672242
178,1984-GPTEH,0.2914078073284204
179,0621-JFHOL,0.08007684598837304
180,9903-LYSAB,0.8125529174694307
181,9227-UAQFT,0.014047594510621837
182,7301-ABVAD,0.013919296209391557
183,6614-FHDBO,0.06412902677541656
184,7576-ASEJU,0.22748509027916544
185,9058-HRZSV,0.3456369056481497
186,4522-AKYLR,0.4684305489984495
187,0221-WMXNQ,0.5152576925984694
188,0303-UNCIP,0.5619385749819711
189,0959-WHOKV,0.27105403181221227
190,4075-JFPGR,0.24207170034091544
191,3282-ZISZV,0.2510927589999734
192,3675-YDUPJ,0.35355708205374403
193,4111-BNXIF,0.06110764279326317
194,7017-VFHAY,0.016462722462722464
195,6655-LHBYW,0.1857765563015566
196,5046-NUHWD,0.22855836282752484
197,7529-ZDFXI,0.6560148862820796
198,7605-BDWDC,0.012292946655937156
199,1950-KSVVJ,0.17854342749521487
200,0123-CRBRT,0.01219110620744144
201,6292-TOSSS,0.005238287165629469
202,3197-ARFOY,0.27570477698798346
203,7014-ZZXAW,0.000767420814479638
204,7633-MVPUY,0.04454465731334001
205,4716-HHKQH,0.5750866444503284
206,3179-GBRWV,0.15872018022572756
207,8645-KWHJO,0.6257207966957503
208,4130-MZLCC,0.46157284913910207
209,0314-TKOSI,0.3513214732061601
210,8229-MYEJZ,0.4597986929809779
211,2080-SRCDE,0.33810255240087456
212,9577-WJVCQ,0.12890514304905168
213,6202-DYYFX,0.19933019899763885
214,3808-HFKDE,0.6348337209959182
215,3727-OWVYD,0.07947829896577253
216,2294-SALNE,0.2936481291156475
217,4847-TAJYI,0.8749967056414018
218,1563-IWQEX,0.2678028172347766
219,8203-XJZRC,0.6398735924048637
220,6556-DBKZF,0.024087629558338944
221,6851-WEFYX,0.8481597746068645
222,2985-JUUBZ,0.09999635374942839
223,0895-LMRSF,0.20537657915893898
224,8266-VBFQL,0.725592670824524
225,8181-YHCMF,0.018556083989762065
226,2240-HSJQD,0.25341900238249465
227,1248-DYXUB,0.00016903225806451613
228,4115-BNPJY,0.0428187987349144
229,3167-SNQPL,0.1123239674020744
230,4091-TVOCN,0.16387048686426922
231,1098-TDVUQ,0.25780596538304035
232,7277-OZCGZ,0.4108934666939868
233,1557-EMYVT,0.14579794271800778
234,2799-ARNLO,0.7425274993622886
235,5027-YOCXN,0.16239678592519408
236,3973-SKMLN,0.0
237,6745-JEFZB,0.3981373983949971
238,9880-TDQAC,0.09409121905134464
239,8705-WZCYL,0.8507441089286403
240,7102-JJVTX,0.04230005004033258
241,8626-PTQGE,0.00658980530546659
242,4983-CLMLV,0.3076682644848052
243,5701-YVSVF,0.730964274988704
244,5697-GOMBF,0.08808111548998304
245,2739-CACDQ,0.6400631373620344
246,9385-EHGDO,0.025528833746898263
247,9498-FIMXL,0.04034527537680096
248,2379-GYFLQ,0.2727587613121492
249,2088-IEBAU,0.016493381577821473
250,7982-VCELR,0.578479775555948
251,6035-BXTTY,0.1360694497336312
252,6885-PKOAM,0.005727286934801436
253,7520-HQWJU,0.01675368377165702
254,9639-BUJXT,0.06361619992306038
255,5924-SNGKP,0.01354449286162225
256,0021-IKXGC,0.8951047857285898
257,8966-SNIZF,0.000666727091452914
258,6243-OZGFH,0.5786646284107043
259,4654-DLAMQ,0.22379372197392347
260,0513-RBGPE,0.01997983902958349
261,5160-UXJED,0.2684457087528487
262,4115-NZRKS,0.8710301303065426
263,3351-NGXYI,0.562928490304118
264,8984-EYLLL,0.24677028865999126
265,9833-TGFHX,0.3499959947183713
266,9294-TDIPC,0.09100603960965924
267,5229-DTFYB,0.12482651656019189
268,0104-PPXDV,0.1411378281887574
269,5176-LMJXE,0.005450279072790486
270,3583-KRKMD,0.3885156835798739
271,9069-LGEUL,0.23419955511205398
272,7302-ZHMHP,0.46973367549126593
273,9571-EDEBV,0.19181856891721577
274,3520-FJGCV,0.00038535371489512976
275,6563-VRERX,0.025730426088883655
276,6122-EFVKN,0.012188380373742617
277,2805-EDJPQ,0.16478457542433264
278,6862-CQUMB,0.5539475750364273
279,7156-MXBJE,0.11935624002783081
280,6158-HDPXZ,0.7729281298489605
281,2863-IMQDR,0.021826122572554237
282,5686-CMAWK,0.3568002447424599
283,5651-CRHKQ,0.1506820993941267
284,8204-YJCLA,0.012310501859086213
285,6583-SZVGP,0.33283527683400616
286,1708-PBBOA,0.08424451207197398
287,8782-LKFPK,0.609910756612081
288,5522-JBWMO,0.7538028590384745
289,3597-MVHJT,0.6656288431546901
290,9774-NRNAU,0.15801362636612434
291,0224-RLWWD,0.7716567234379912
292,9967-ATRFS,0.14677015672100735
293,3951-NJCVI,0.7472468900130861
294,2977-CEBSX,0.0075093172799739144
295,0177-PXBAT,0.4727714013042877
296,2519-ERQOJ,0.35431977813178595
297,5876-QMYLD,0.01470928580208379
298,2277-AXSDC,0.030264782418890725
299,9442-JTWDL,0.02876817336001275
300,3067-SVMTC,0.042232500556100734
301,5495-GPSRW,0.00959021538471558
302,7606-BPHHN,0.0
303,4742-DRORA,0.39870260053625306
304,0111-KLBQG,0.07433059142085806
305,4163-NCJAK,0.05301044137112472
306,5233-AOZUF,0.7699814040600841
307,5973-EJGDP,0.4906330405378327
308,1996-DBMUS,0.661656612327362
309,7916-VCCPB,0.16150452376233607
310,4686-GEFRM,0.10299241493464532
311,5249-QYHEX,0.0002980645161290322
312,2233-FAGXV,0.13641600344504506
313,5605-IYGFG,0.7255375460820973
314,7663-ZTEGJ,0.18558347753530544
315,3935-TBRZZ,0.05759582568202441
316,8111-BKVDS,0.2112931792804384
317,2055-SIFSS,0.2886359137351555
318,2806-MLNTI,0.36545231326048133
319,8734-DKSTZ,0.1932675935194324
320,4360-PNRQB,0.6433964494502183
321,6152-ONASV,0.04416872945310224
322,7781-HVGMK,0.10109610533399328
323,2181-UAESM,0.6337837827427412
324,6048-NJXHX,0.011169732202112615
325,2320-SLKMB,0.17749906012486488
326,4980-URKXC,0.045895099411686714
327,4376-KFVRS,0.007372137160744731
328,5886-VLQVU,0.4424820514010498
329,3577-AMVUX,0.6425547971840403
330,0771-WLCLA,0.2911221886462767
331,5628-RKIFK,0.27749717805990604
332,0206-TBWLC,0.15797556546026018
333,2937-FTHUR,0.14127287267333424
334,1910-FMXJM,0.7875566155787368
335,0732-OCQOC,0.003226178090857275
336,5168-MSWXT,0.2871449253052821
337,1090-ESELR,0.10106621884934028
338,8592-PLTMQ,0.03139168195194567
339,5760-WRAHC,0.17679652105708848
340,8847-GEOOQ,0.15735694387796442
341,4785-FCIFB,0.02388265672275569
342,8313-NDOIA,0.7664007503074677
343,5149-CUZUJ,0.19695803372969972
344,0942-KOWSM,0.04558032922159007
345,4237-CLSMM,0.3654798998391222
346,1452-VOQCH,0.9375554781846696
347,4719-UMSIY,0.09265275938457916
348,6614-VBEGU,0.23799314002198987
349,1480-BKXGA,0.018298676805138837
350,2996-XAUVF,0.04831477225786999
351,9076-AXYIK,0.19664165603565906
352,5968-XQIVE,0.33773369297603756
353,8896-RAZCR,0.0025601363796627185
354,4933-IKULF,0.02196304223232445
355,1304-BCCFO,0.4466903702504502
356,4104-PVRPS,0.16638062595442618
357,3780-DDGSE,0.06297439002426378
358,4431-EDMIQ,0.18575707199316407
359,0486-LGCCH,0.004230476190476191
360,4612-SSVHJ,0.84137958411978
361,5168-MQQCA,0.18935702953906927
362,7971-HLVXI,0.0015238095238095236
363,9094-AZPHK,0.7664480805458649
364,3649-JPUGY,0.011566175466883271
365,3552-CTCYF,0.024238432331426606
366,6778-YSNIH,0.6352895997414385
367,5756-OZRIO,0.18875793414917028
368,6579-JPICP,0.5180277279400753
369,4134-BSXLX,0.11118672336196715
370,0505-SPOOW,0.000666727091452914
371,4374-YMUSQ,0.12190491901018036
372,4513-CXYIX,0.01805519400286481
373,3957-HHLMR,0.08553974618425389
374,7803-XOCCZ,0.03179377157880752
375,5736-YEJAX,0.016218956174455918
376,8981-FJGLA,0.5080375079475398
377,1135-LMECX,0.7108178476725091
378,4332-MUOEZ,0.1720274898269998
379,8535-SFUTN,0.47319331457251285
380,8677-HDZEE,0.3531530332420012
381,2475-MROZF,0.20412999720572936
382,3482-ABPKK,0.038033269262891654
383,6705-LXORM,0.8085792189405293
384,7531-GQHME,0.14309274485221235
385,5174-ITUMV,0.054491989043174795
386,4109-CYRBD,0.41604790425118804
387,0913-XWSCN,0.04575524587333283
388,0750-EBAIU,0.2872143701987308
389,8606-CIQUL,0.00013793103448275863
390,3571-DPYUH,0.011129256655205078
391,7601-GNDYK,0.001399801488833747
392,0356-OBMAC,0.12611406223702012
393,8067-NIOYM,0.00016
394,1403-GYAFU,0.0
395,4234-XTNEA,0.9280896401716321
396,1297-VQDRP,0.029626428742157644
397,5348-CAGXB,0.8895817719809611
398,0621-HJWXJ,0.42905238160456866
399,5844-QVTAT,0.041372235928434885
400,8905-IAZPF,0.13809146684566742
401,5394-MEITZ,0.03778446672590575
402,6859-QNXIQ,0.005877507550181174
403,2782-LFZVW,0.4867972866252266
404,2866-IKBTM,0.6528645166015752
405,7129-AZJDE,0.014833309127758551
406,2560-PPCHE,0.4112687632918857
407,4676-MQUEA,0.406584572127059
408,8138-EALND,0.23155307684247925
409,3580-HYCSP,0.004469817201314354
410,1352-HNSAW,0.0006777039173878507
411,2075-PUEPR,0.0
412,1982-FEBTD,0.00016
413,5791-KAJFD,0.10611355041156685
414,2654-VBVPB,0.4947275109517845
415,1154-HYWWO,0.1884270651271
416,2501-XWWTZ,0.8236728748227843
417,3716-UVSPD,0.6154498098885121
418,6815-ABQFQ,0.4347662968883673
419,7343-EOBEU,0.3857107133539477
420,3701-SFMUH,0.12144257538945322
421,6103-LIANB,0.0013636363636363637
422,7319-VENRZ,0.34807740370980933
423,5846-NEQVZ,0.019978748013512657
424,6967-QIQRV,0.08350962576201085
425,5781-RFZRP,0.004542864445774418
426,0308-IVGOK,0.10438582499286271
427,7293-LSCDV,0.0
428,7025-WCBNE,0.05625418399046193
429,5756-JYOJT,0.14795249201995675
430,6030-REHUX,0.6031235137647638
431,9548-LIGTA,0.008471752749463641
432,5150-LJNSR,0.04896551903224361
433,8270-RKSAP,0.8226548115213622
434,6522-YRBXD,0.5453028427165181
435,2640-LYMOV,0.44362857473565304
436,1423-BMPBQ,0.19575197458005314
437,2393-DIVAI,0.31655979881547475
438,4568-KNYWR,0.02371076733865632
439,8752-IMQOS,0.08936572310467517
440,0742-LAFQK,0.05843725767765782
441,0795-LAFGP,0.0067461741947455935
442,0619-OLYUR,0.012915298393792206
443,5512-IDZEI,0.10351827777438498
444,0459-SPZHJ,0.013793318502400958
445,0215-BQKGS,0.3673824054185472
446,9244-ZVAPM,0.7830793821622354
447,8208-EUMTE,0.046858997301384174
448,5172-MIGPM,0.4679276967235992
449,1710-RCXUS,0.22913850307126002
450,0374-FIUCA,0.00025
451,5839-SUYVZ,0.3819422952194249
452,5173-ZXXXL,0.10388879004531643
453,1096-ADRUX,0.008620462888101086
454,2001-MCUUW,0.25214923451069404
455,2731-GJRDG,0.19780552848057248
456,4723-BEGSG,0.007686157497572497
457,6516-NKQBO,0.05974895979172567
458,8672-OAUPW,0.1260747466647567
459,8207-DMRVL,0.0005600568585643212
460,2804-ETQDK,0.00013333333333333334
461,6689-VRRTK,0.20804118294362275
462,7138-GIRSH,0.02705635433685828
463,9396-ZSFLL,0.49828354063950614
464,6464-KEXXH,0.45289065257957967
465,7134-MJPDY,0.2907093850023257
466,5240-CAOYT,0.1328090421796591
467,4059-IIEBK,0.6451534943750696
468,4881-JVQOD,0.20579927695299371
469,0516-UXRMT,0.2974610386912047
470,4851-BQDNX,0.041536175782630275
471,5148-HKFIR,0.0035157722681438005
472,3003-CMDUU,0.5989781759910939
473,5016-IBERQ,0.7596391295278483
474,6797-UCJHZ,0.2916410191516557
475,2469-DTSGX,0.07595784600916282
476,9931-KGHOA,0.12594698419328193
477,1775-KWJKQ,0.007283781147055625
478,7665-VIGUD,0.02526866117142832
479,9411-TPQQV,0.033584972360577156
480,7954-MLBUN,0.09138138349918946
481,2077-DDHJK,0.010931013838221376
482,9574-BOSMD,0.0
483,4908-XAXAY,0.20199221955705307
484,8404-VLQFB,0.10294393405814162
485,2391-IPLOP,0.20838311036521584
486,3509-GWQGF,0.43246140049792064
487,5845-BZZIB,0.001399801488833747
488,1140-UKVZG,0.24017581004955738
489,5183-SNMJQ,0.4495831595956372
490,8100-PNJMH,0.004163168423852792
491,7838-LAZFO,0.10064473503334208
492,2085-JVGAD,0.1262969699346899
493,8095-WANWK,0.4884678709009914
494,3030-ZKIWL,0.682676671738635
495,9565-FLVCG,0.022359985818592547
496,8755-OGKNA,0.0
497,2800-VEQXM,0.7003087534286947
498,5533-RJFTJ,0.3066698827159729
499,0214-JHPFW,0.05668783053971217
500,5642-MHDQT,0.10290947062309339
501,3088-FVYWK,0.0
502,9092-GDZKO,0.17883153757511355
503,3729-OWRVL,0.35016880674143086
504,2324-AALNO,0.030380347868408
505,5760-IFJOZ,0.61325182987643
506,2826-UWHIS,0.6136313475312193
507,7501-IWUNG,0.031306716096759675
508,4957-TREIR,0.2974478058267319
509,7251-LJBQN,0.1442462767268293
510,8040-MNRTF,0.8632796407760582
511,1536-HBSWP,0.6343687202993589
512,5313-FPXWG,0.060083900189037844
513,0946-FKYTX,0.2218608054303039
514,5076-YVXCM,0.6670254024860692
515,8262-COGGB,0.5195186951662943
516,6663-JOCQO,0.10310263536397662
517,9620-QJREV,0.05720774123531508
518,2682-KEVRP,0.010304538124032462
519,2480-JZOSN,0.670790111008957
520,0078-XZMHT,0.018386507140458256
521,9978-HYCIN,0.025120565274026133
522,8338-QIUNR,0.04763452070688651
523,1525-LNLOJ,0.1371273834010679
524,9450-TRJUU,0.8743281241615882
525,1766-GKNMI,0.8780938437295901
526,6942-LBFDP,0.4162529858236838
527,1456-TWCGB,0.5959375450794222
528,7596-ZYWBB,0.008528826937635516
529,8329-UTMVM,0.3390867328621058
530,3014-WJKSM,0.6608158970581678
531,3347-YJZZE,0.0725156701812872
532,7929-DMBCV,0.43985125240845757
533,9661-JALZV,0.00021248185776487664
534,5433-KYGHE,0.20623929570854163
535,4312-KFRXN,0.00816977883846751
536,5575-TPIZQ,0.37898431336101535
537,0114-IGABW,0.030714083261887425
538,9944-AEXBM,0.7069782012118792
539,1853-ARAAQ,0.2328009933541857
540,6952-OMNWB,0.46772922043523124
541,4697-LUPSU,0.18861471753404035
542,8434-VGEQQ,0.00025
543,6549-YMFAW,0.4016603017899326
544,4950-HKQTE,0.044545815059373675
545,6786-OBWQR,0.2713663921756115
546,2753-JMMCV,0.020598993517436392
547,6621-YOBKI,0.3341540216170345
548,1216-JWVUX,0.10811400434649356
549,7564-GHCVB,0.039410055541528
550,1173-NOEYG,0.6612881594639093
551,7595-EHCDL,0.0712190087672998
552,6647-ZEDXT,0.1645007257133026
553,2521-NPUZR,0.052982085923504486
554,1307-TVUFB,0.6259891990419822
555,7503-MIOGA,0.004748167871622446
556,4381-MHQDC,0.035499980854035246
557,6923-JHPMP,0.4735816563297048
558,4018-PPNDW,0.006899972740071709
559,1635-FJFCC,0.4440519557537139
560,2499-AJYUA,0.02290756496033724
561,6919-ELBGL,0.01429867680513884
562,3966-HRMZA,0.727820701311955
563,6425-JWTDV,0.00649499428521811
564,8405-IGQFX,0.15607535074306056
565,8224-IVVPA,0.13727843689379307
566,9477-LGWQI,0.009687372440573213
567,1410-RSCMR,0.15592008734589533
568,0139-IVFJG,0.3505682690332967
569,5730-DBDSI,0.0011173453996983409
570,0030-FNXPP,0.36118622177949833
571,5684-FJVYR,0.015704396937360605
572,4013-GUXND,0.5586515991801257
573,1266-NZYUI,0.0313985364772083
574,7969-FFOWG,0.0015575373914765377
575,4718-DHSMV,0.4810225644220717
576,5175-WLYXL,0.5408117573833453
577,7817-OMJNA,0.07262921851199694
578,8728-SKJLR,0.5834878413968233
579,3137-NYQQI,0.06994453199806142
580,7706-DZNKK,0.16492364684311914
581,8823-RLPWL,0.008783353416343108
582,9505-SQFSW,0.20759364868971056
583,3758-CKOQL,0.17686894457632213
584,5676-CFLYY,0.010580918336412488
585,7521-AFHAB,0.24738723516270028
586,0285-INHLN,0.09213437359823813
587,5125-CNDSP,0.04022096553177709
588,4992-LTJNE,0.04461974972682995
589,2202-OUTMO,0.18856790711734578
590,0810-BDHAW,0.0934674730485559
591,0229-LFJAF,0.00810093472413875
592,7131-ZQZNK,0.024100227273398937
593,3442-ZHHCC,0.22122711449288707
594,5726-CVNYA,0.03157451933712509
595,9871-ELEYA,0.09100099698578473
596,4257-GAESD,0.47931495163472987
597,5173-WXOQV,0.4131315030453116
598,2040-OBMLJ,0.13973179015386045
599,6286-ZHAOK,0.04501643211805616
600,3807-XHCJH,0.5502459512115293
601,5671-RQRLP,0.0753326679024686
602,8859-AXJZP,0.026549414082098745
603,3174-AKMAS,0.058329030403704483
604,9926-PJHDQ,0.1664455113303409
605,7382-DFJTU,0.42453088718189225
606,2798-NYLMZ,0.10582669249634909
607,8098-TDCBU,0.019399965277570565
608,3551-GAEGL,0.06761312437015116
609,4785-NKHCX,0.26372347001875496
610,3196-NVXLZ,0.5676672360349652
611,0036-IHMOT,0.023507635020996964
612,4178-EGMON,0.03811995833779769
613,4220-TINQT,0.4078434377277626
614,5318-YKDPV,0.026249304089567098
615,7975-TZMLR,0.643411900248386
616,0295-QVKPB,0.3543542333956017
617,4335-BSMJS,0.00021248185776487664
618,9146-JRIOX,0.028819863554757515
619,5337-IIWKZ,0.09126241139295989
620,9650-VBUOG,0.0
621,3487-EARAT,0.0627589612423325
622,2672-TGEFF,0.07012716889814928
623,4250-WAROZ,0.11649608852664678
624,8184-WMOFI,0.08729765771148781
625,6092-QZVPP,0.2121019263244981
626,4625-LAMOB,0.004671052631578947
627,0392-BZIUW,0.021680679018287484
628,6549-NNDYT,0.27114314249871957
629,0422-OHQHQ,0.031717158680534534
630,6916-HIJSE,0.029128936262761862
631,2316-ESMLS,0.06326316255100217
632,9778-OGKQZ,0.030243295317096117
633,7408-OFWXJ,0.01670520108044109
634,6007-TCTST,0.0006777039173878507
635,2252-NKNSI,0.0025767457181350983
636,8713-IGZSO,0.4329269939698924
637,7905-TVXTA,0.4597345444120699
638,7695-PKLCZ,0.00021248185776487664
639,8374-UULRV,0.0018609800874506758
640,3224-DFQNQ,0.18748610149479125
641,5275-PMFUT,0.018670225839854924
642,4795-UXVCJ,0.01346372024427617
643,9777-IQHWP,0.015040363501233065
644,0979-MOZQI,0.06604273339654762
645,2732-ISEZX,0.2487728445000571
646,0323-XWWTN,0.019717919207044205
647,1937-OTUKY,0.022919008205798907
648,1573-LGXBA,0.022386828589606753
649,1764-VUUMT,0.0
650,4713-ZBURT,0.0722866697426748
651,3050-GBUSH,0.480270625386462
652,7876-AEHIG,0.07723884533048506
653,7945-HLKEA,0.08339452675457709
654,9342-VNIMQ,0.250890850287094
655,3523-BRGUW,0.016847504028059953
656,3199-NPKCN,0.2100569709793065
657,5170-PTRKA,0.047205639109506474
658,4661-NJEUX,0.682676671738635
659,2123-AGEEN,0.8712381189761743
660,1258-YMZNM,0.22044458009169016
661,0048-LUMLS,0.015448376535540433
662,5898-IGSLP,0.09900806914210761
663,6259-WJQLC,0.6725609008955461
664,7997-EASSD,0.1486525544163705
665,0730-KOAVE,0.441903228559248
666,8975-SKGRX,0.03418042775262073
667,0678-RLHVP,0.27654329215006673
668,2267-FPIMA,0.2694929350943223
669,1051-GEJLJ,0.39438224461677784
670,5285-MVEHD,0.2879796204520985
671,0379-DJQHR,0.013265159512644606
672,5543-QDCRY,0.7819769677060606
673,0297-RBCSG,0.24310739839408835
674,4694-PHWFW,0.12845057321519657
675,0835-JKADZ,0.12371823934570661
676,7508-SMHXL,0.6083946090033241
677,3865-YIOTT,0.03148260471554589
678,5993-BQHEA,0.02673200228819303
679,6024-RUGGH,0.0
680,3956-CJUST,0.43193504884824413
681,4079-WWQQQ,0.01116644976115286
682,6103-BOCOU,0.8340961889823106
683,5149-TGWDZ,0.2810318931526749
684,7471-WNSUF,0.05942433566949103
685,8942-DBMHZ,0.21931144191658114
686,4301-VVZKA,0.8174986643318859
687,9199-PWQVC,0.11430352602054374
688,4824-GUCBY,0.42648253340936215
689,5393-HJZSM,0.04100434858524366
690,0862-PRCBS,0.0035927742603374534
691,8812-ZRHFP,0.044102995506322476
692,5146-CBVOE,0.5268438922549741
693,0454-OKRCT,0.10520054724366541
694,5787-KXGIY,0.0
695,4198-VFOEA,0.026738015306644203
696,6630-UJZMY,0.8632224201920138
697,2692-AQCPF,0.1402931985086653
698,0347-UBKUZ,0.182300412144257
699,0835-DUUIQ,0.03958702727512092
